1,2,3,4,5,6,7,8,9,10,11,12,13,14
2,7,32,10,20304,10,4124,6458,11292,6,8,6,82,82
2,7,32,11,19977,11,3748,591,11292,6,8,6,82,82
2,7,32,10,20304,10,1565,4630,11109,6,8,6,82,82
2,7,32,10,20304,10,4026,5547,11292,6,8,6,82,82
2,7,32,14,19393,14,3965,1078,11292,6,8,6,82,82
2,7,32,4,19790,4,1014,813,11292,6,8,6,82,82
2,7,32,14,19393,14,545,1359,11292,6,8,6,82,82
2,7,32,14,19393,14,3178,3617,11292,6,8,6,82,82
2,7,32,10,20304,10,4221,6505,11292,6,8,6,82,82
2,7,32,14,19393,14,3331,3179,11292,6,8,6,82,82
2,7,32,10,20304,10,3045,5546,10372,6,8,6,82,82
2,7,32,5,20366,5,190,5935,12012,6,8,6,82,82
2,7,32,10,20304,10,3085,6405,11292,6,8,6,82,82
2,7,32,12,20355,12,342,1182,11292,6,8,6,82,82
2,7,32,4,19790,4,1037,1410,11292,6,8,6,82,82
2,7,32,4,19790,4,1107,1726,11292,6,8,6,82,82
2,7,32,10,20304,10,3158,6220,11109,6,8,6,82,82
2,7,32,12,20355,12,2809,378,11292,6,8,6,82,82
2,7,32,10,20304,10,3060,5639,11921,6,8,6,82,82
2,7,32,6,20436,6,3880,629,11292,6,8,6,82,82
2,7,32,14,19393,14,3386,1326,11292,6,8,6,82,82
2,7,32,10,20304,10,3622,4529,11292,6,8,6,82,82
2,7,32,6,20436,6,3913,403,11292,6,8,6,82,82
2,7,32,11,19977,11,1481,453,11292,6,8,6,82,82
2,7,32,10,20304,10,4377,6284,11292,6,8,6,82,82
2,7,32,11,19977,11,2206,358,11292,6,8,6,82,82
2,7,32,14,19393,14,2110,1729,11292,6,8,6,82,82
2,7,32,9,20398,9,2820,2878,11921,6,8,6,82,82
2,7,32,10,20304,10,3292,6488,11292,6,8,6,82,82
2,7,32,14,19393,14,4009,56,11292,6,8,6,82,82
2,7,32,14,19393,14,1201,1536,11292,6,8,6,82,82
2,7,32,6,20436,6,3880,857,11292,6,8,6,82,82
2,7,32,10,20304,10,4383,5573,11292,6,8,6,82,82
2,7,32,14,19393,14,3149,4972,11292,6,8,6,82,82
2,7,32,14,19393,14,715,3329,11292,6,8,6,82,82
2,7,32,11,19977,11,553,1608,11292,6,8,6,82,82
2,7,32,1,19805,1,1343,1996,11292,6,8,6,82,82
2,7,32,14,19393,14,1684,1909,11292,6,8,6,82,82
2,7,32,11,19977,11,170,1634,11292,6,8,6,82,82
2,7,32,6,20436,6,4130,254,11292,6,8,6,82,82
2,7,32,14,19393,14,2605,134,11292,6,8,6,82,82
2,7,32,14,19393,14,541,3539,11292,6,8,6,82,82
2,7,32,11,19977,11,1485,503,11292,6,8,6,82,82
2,7,32,14,19393,14,944,1444,11292,6,8,6,82,82
2,7,32,11,19977,11,2081,432,11292,6,8,6,82,82
2,7,32,14,19393,14,674,3893,11292,6,8,6,82,82
2,7,32,14,19393,14,3987,1824,11292,6,8,6,82,82
2,7,32,14,19393,14,3336,2027,11292,6,8,6,82,82
2,7,32,10,20304,10,1547,6299,11292,6,8,6,82,82
2,7,32,11,19977,11,1589,586,11292,6,8,6,82,82
2,7,32,6,20436,6,4220,221,11292,6,8,6,82,82
2,7,32,7,20437,7,4134,680,11292,6,8,6,82,82
2,7,32,4,19790,4,852,1708,11292,6,8,6,82,82
2,7,32,6,20436,6,447,197,11292,6,8,6,82,82
2,7,32,6,20436,6,454,843,11292,6,8,6,82,82
2,7,32,6,20436,6,4146,777,11292,6,8,6,82,82
2,7,32,14,19393,14,1406,2839,11292,6,8,6,82,82
2,7,32,10,20304,10,2622,4482,11292,6,8,6,82,82
2,7,32,14,19393,14,2456,1110,11292,6,8,6,82,82
2,7,32,10,20304,10,3103,5509,10372,6,8,6,82,82
2,7,32,11,19977,11,1678,745,11292,6,8,6,82,82
2,7,32,10,20304,10,3097,5544,11921,6,8,6,82,82
2,7,32,10,20304,10,4373,6455,11109,6,8,6,82,82
2,7,32,10,20304,10,3993,5659,11292,6,8,6,82,82
2,7,32,10,20304,10,4387,6195,13502,6,8,6,82,82
2,7,32,10,20304,10,4383,5537,11292,6,8,6,82,82
2,7,32,14,19393,14,558,2607,11292,6,8,6,82,82
2,7,32,10,20304,10,1409,5563,11292,6,8,6,82,82
2,7,32,14,19393,14,1738,3671,11292,6,8,6,82,82
2,7,32,1,19805,1,2394,1784,11292,6,8,6,82,82
2,7,32,6,20436,6,450,724,11292,6,8,6,82,82
2,7,32,14,19393,14,726,3994,11292,6,8,6,82,82
2,7,32,4,19790,4,4266,496,11292,6,8,6,82,82
2,7,32,10,20304,10,3292,6259,11292,6,8,6,82,82
2,7,32,11,19977,11,1563,728,11292,6,8,6,82,82
2,7,32,10,20304,10,3152,5544,11292,6,8,6,82,82
2,7,32,6,20436,6,3895,819,11292,6,8,6,82,82
2,7,32,10,20304,10,3314,6350,11292,6,8,6,82,82
2,7,32,12,20355,12,2082,478,11292,6,8,6,82,82
2,7,32,6,20436,6,3522,268,11292,6,8,6,82,82
2,7,32,4,19790,4,1039,1916,11292,6,8,6,82,82
2,7,32,11,19977,11,3757,794,11292,6,8,6,82,82
2,7,32,11,19977,11,1047,1249,11292,6,8,6,82,82
2,7,32,6,20436,6,4139,370,11292,6,8,6,82,82
2,7,32,11,19977,11,1748,463,11292,6,8,6,82,82
2,7,32,11,19977,11,3843,1464,11292,6,8,6,82,82
2,7,32,6,20436,6,492,720,11292,6,8,6,82,82
2,7,32,11,19977,11,1432,295,11292,6,8,6,82,82
2,7,32,6,20436,6,3978,801,11292,6,8,6,82,82
2,7,32,14,19393,14,4288,440,11292,6,8,6,82,82
2,7,32,14,19393,14,657,2544,11292,6,8,6,82,82
2,7,32,4,19790,4,4154,1608,11292,6,8,6,82,82
2,7,32,6,20436,6,500,218,11292,6,8,6,82,82
2,7,32,11,19977,11,3801,669,11292,6,8,6,82,82
2,7,32,10,20304,10,4092,6443,11292,6,8,6,82,82
2,7,32,5,20366,5,61,6099,11292,6,8,6,82,82
2,7,32,14,19393,14,3382,710,11292,6,8,6,82,82
2,7,32,4,19790,4,3968,1816,11292,6,8,6,82,82
2,7,32,12,20355,12,2165,950,11292,6,8,6,82,82
2,7,32,9,20398,9,1922,3672,11292,6,8,6,82,82
2,7,32,10,20304,10,3241,6332,11292,6,8,6,82,82
2,7,32,5,20366,5,480,5910,13502,6,8,6,82,82
2,7,32,6,20436,6,4106,1573,11292,6,8,6,82,82
2,7,32,10,20304,10,3065,6210,10372,6,8,6,82,82
2,7,32,6,20436,6,3903,763,11292,6,8,6,82,82
2,7,32,10,20304,10,3097,6498,11292,6,8,6,82,82
2,7,32,10,20304,10,3430,6209,11292,6,8,6,82,82
2,7,32,6,20436,6,489,791,11292,6,8,6,82,82
2,7,32,10,20304,10,4313,6507,11292,6,8,6,82,82
2,7,32,10,20304,10,4058,5603,11292,6,8,6,82,82
2,7,32,14,19393,14,1573,3719,11292,6,8,6,82,82
2,7,32,10,20304,10,2964,6495,11292,6,8,6,82,82
2,7,32,14,19393,14,2666,1008,11292,6,8,6,82,82
2,7,32,3,20409,3,2244,98,11292,6,8,6,82,82
2,7,32,11,19977,11,2097,235,11292,6,8,6,82,82
2,7,32,6,20436,6,4199,382,11292,6,8,6,82,82
2,7,32,10,20304,10,4058,6254,11292,6,8,6,82,82
2,7,32,11,19977,11,1523,564,11292,6,8,6,82,82
2,7,32,6,20436,6,3903,575,11292,6,8,6,82,82
2,7,32,11,19977,11,2186,452,11292,6,8,6,82,82
2,7,32,14,19393,14,3259,1501,11292,6,8,6,82,82
2,7,32,9,20398,9,2906,3916,10529,7,9,7,11,11
2,7,32,1,19805,1,1318,2015,10529,7,9,7,11,11
2,7,32,12,20355,12,1612,1691,10529,7,9,7,11,11
2,7,32,14,19393,14,1445,2438,10529,7,9,7,11,11
2,7,32,4,19790,4,4144,1724,10529,7,9,7,11,11
2,7,32,14,19393,14,3329,2315,10529,7,9,7,11,11
2,7,32,3,20409,3,3528,327,10529,7,9,7,11,11
2,7,32,14,19393,14,700,2415,10529,7,9,7,11,11
2,7,32,9,20398,9,2897,4033,10529,7,9,7,11,11
2,7,32,4,19790,4,3946,800,10529,7,9,7,11,11
2,7,32,5,20366,5,3866,5615,10529,7,9,7,11,11
2,7,32,12,20355,12,1538,1023,10529,7,9,7,11,11
2,7,32,15,20378,15,1847,3740,10529,7,9,7,11,11
2,7,32,15,20378,15,1905,3802,10529,7,9,7,11,11
2,7,32,4,19790,4,4321,1049,10529,7,9,7,11,11
2,7,32,14,19393,14,1746,2860,10529,7,9,7,11,11
2,7,32,5,20366,5,98,4301,10529,7,9,7,11,11
2,7,32,12,20355,12,1552,1019,10529,7,9,7,11,11
2,7,32,4,19790,4,4020,1065,10529,7,9,7,11,11
2,7,32,14,19393,14,3359,2541,10529,7,9,7,11,11
2,7,32,1,19805,1,1386,1581,10529,7,9,7,11,11
2,7,32,14,19393,14,3393,1468,10529,7,9,7,11,11
2,7,32,15,20378,15,1948,3776,10529,7,9,7,11,11
2,7,32,3,20409,3,2085,333,10529,7,9,7,11,11
2,7,32,4,19790,4,3948,1226,10529,7,9,7,11,11
2,7,32,9,20398,9,2509,4189,10529,7,9,7,11,11
2,7,32,4,19790,4,3872,1690,10529,7,9,7,11,11
2,7,32,1,19805,1,1310,1417,10529,7,9,7,11,11
2,7,32,12,20355,12,424,1509,10529,7,9,7,11,11
2,7,32,14,19393,14,2936,1165,10529,7,9,7,11,11
2,7,32,3,20409,3,2190,229,10529,7,9,7,11,11
2,7,32,4,19790,4,3981,1696,10529,7,9,7,11,11
2,7,32,14,19393,14,676,1543,10529,7,9,7,11,11
2,7,32,4,19790,4,3892,1767,10529,7,9,7,11,11
2,7,32,3,20409,3,2646,939,10529,7,9,7,11,11
2,7,32,4,19790,4,4348,1054,10529,7,9,7,11,11
2,7,32,9,20398,9,3914,3941,10529,7,9,7,11,11
2,7,32,1,19805,1,1377,1525,10529,7,9,7,11,11
2,7,32,12,20355,12,3,1897,10529,7,9,7,11,11
2,7,32,14,19393,14,3357,863,10529,7,9,7,11,11
2,7,32,3,20409,3,2697,331,10529,7,9,7,11,11
2,7,32,5,20366,5,98,5678,10529,7,9,7,11,11
2,7,32,14,19393,14,2708,3359,10529,7,9,7,11,11
2,7,32,5,20366,5,377,5938,10529,7,9,7,11,11
2,7,32,12,20355,12,4275,1092,10529,7,9,7,11,11
2,7,32,14,19393,14,519,1234,10529,7,9,7,11,11
2,7,32,14,19393,14,622,461,10529,7,9,7,11,11
2,7,32,3,20409,3,1985,405,10529,7,9,7,11,11
2,7,32,14,19393,14,1546,1731,10529,7,9,7,11,11
2,7,32,11,19977,11,3271,1689,10529,7,9,7,11,11
2,7,32,14,19393,14,3393,2569,10529,7,9,7,11,11
2,7,32,14,19393,14,3283,3086,10529,7,9,7,11,11
2,7,32,1,19805,1,1319,1404,13303,8,12,8,33,33
2,7,32,12,20355,12,3017,956,11697,8,12,8,33,33
2,7,32,1,19805,1,2379,452,13303,8,12,8,33,33
2,7,32,3,20409,3,750,138,14635,8,12,8,33,33
2,7,32,1,19805,1,1152,287,13303,8,12,8,33,33
2,7,32,7,20437,7,701,1411,11697,8,12,8,33,33
2,7,32,1,19805,1,1253,1176,13303,8,12,8,33,33
2,7,32,3,20409,3,654,598,13204,8,12,8,33,33
2,7,32,14,19393,14,1733,4943,15304,8,12,8,33,33
2,7,32,4,19790,4,774,1698,11697,8,12,8,33,33
2,7,32,4,19790,4,973,1752,13303,8,12,8,33,33
2,7,32,14,19393,14,3100,3260,15304,8,12,8,33,33
2,7,32,7,20437,7,3980,697,13204,8,12,8,33,33
2,7,32,11,19977,11,2186,735,13204,8,12,8,33,33
2,7,32,7,20437,7,4069,398,13204,8,12,8,33,33
2,7,32,9,20398,9,2793,3454,13303,8,12,8,33,33
2,7,32,4,19790,4,2942,1951,13303,8,12,8,33,33
2,7,32,4,19790,4,4182,1020,14635,8,12,8,33,33
2,7,32,14,19393,14,1742,1294,11697,8,12,8,33,33
2,7,32,1,19805,1,2427,2086,13303,8,12,8,33,33
2,7,32,1,19805,1,1237,1415,13303,8,12,8,33,33
2,7,32,7,20437,7,768,303,11697,8,12,8,33,33
2,7,32,14,19393,14,1666,2479,12451,8,12,8,33,33
2,7,32,12,20355,12,2130,1190,13204,8,12,8,33,33
2,7,32,3,20409,3,2306,970,11697,8,12,8,33,33
2,7,32,1,19805,1,2362,677,13303,8,12,8,33,33
2,7,32,14,19393,14,2581,514,15304,8,12,8,33,33
2,7,32,14,19393,14,1601,2886,11697,8,12,8,33,33
2,7,32,4,19790,4,1097,2302,15304,8,12,8,33,33
2,7,32,11,19977,11,75,1294,11697,8,12,8,33,33
2,7,32,5,20366,5,2999,5259,15249,8,12,8,33,33
2,7,32,1,19805,1,2625,1456,13303,8,12,8,33,33
2,7,32,7,20437,7,4374,660,11697,8,12,8,33,33
2,7,32,7,20437,7,4405,368,13204,8,12,8,33,33
2,7,32,4,19790,4,2903,1993,14635,8,12,8,33,33
2,7,32,1,19805,1,1337,2255,13303,8,12,8,33,33
2,7,32,3,20409,3,2976,142,14027,8,12,8,33,33
2,7,32,1,19805,1,1241,675,13303,8,12,8,33,33
2,7,32,9,20398,9,2915,3549,13303,8,12,8,33,33
2,7,32,5,20366,5,3991,4967,12451,8,12,8,33,33
2,7,32,5,20366,5,3849,5451,15624,8,12,8,33,33
2,7,32,4,19790,4,4061,313,14193,8,12,8,33,33
2,7,32,6,20436,6,492,387,11697,8,12,8,33,33
2,7,32,9,20398,9,2647,4011,12451,8,12,8,33,33
2,7,32,14,19393,14,3329,649,13204,8,12,8,33,33
2,7,32,11,19977,11,1017,1089,13204,8,12,8,33,33
2,7,32,3,20409,3,650,1401,11697,8,12,8,33,33
2,7,32,11,19977,11,1689,1550,13204,8,12,8,33,33
2,7,32,14,19393,14,655,1583,13204,8,12,8,33,33
2,7,32,7,20437,7,3860,558,15304,8,12,8,33,33
2,7,32,11,19977,11,3842,1263,11697,8,12,8,33,33
2,7,32,7,20437,7,4310,602,13204,8,12,8,33,33
2,7,32,3,20409,3,750,1200,14635,8,12,8,33,33
2,7,32,12,20355,12,3076,1880,13204,8,12,8,33,33
2,7,32,4,19790,4,1944,1704,11697,8,12,8,33,33
2,7,32,3,20409,3,772,426,14027,8,12,8,33,33
2,7,32,4,19790,4,2856,2177,14635,8,12,8,33,33
2,7,32,14,19393,14,909,2122,11697,8,12,8,33,33
2,7,32,2,19930,2,2135,27,11697,8,12,8,33,33
2,7,32,1,19805,1,1293,1375,14027,8,12,8,33,33
2,7,32,4,19790,4,797,508,13204,8,12,8,33,33
2,7,32,14,19393,14,3313,1499,15304,8,12,8,33,33
2,7,32,11,19977,11,1595,980,13204,8,12,8,33,33
2,7,32,11,19977,11,1586,1686,13303,8,12,8,33,33
2,7,32,12,20355,12,375,1293,15304,8,12,8,33,33
2,7,32,14,19393,14,3659,3286,13204,8,12,8,33,33
2,7,32,4,19790,4,4021,1789,12451,8,12,8,33,33
2,7,32,1,19805,1,2428,1284,13303,8,12,8,33,33
2,7,32,11,19977,11,1176,1649,11697,8,12,8,33,33
2,7,32,3,20409,3,411,1745,11697,8,12,8,33,33
2,7,32,3,20409,3,2628,468,14635,8,12,8,33,33
2,7,32,6,20436,6,3931,806,13204,8,12,8,33,33
2,7,32,11,19977,11,3108,1575,11697,8,12,8,33,33
2,7,32,9,20398,9,2514,3502,13303,8,12,8,33,33
2,7,32,5,20366,5,4055,5421,11953,8,12,8,33,33
2,7,32,14,19393,14,3159,1242,15304,8,12,8,33,33
2,7,32,5,20366,5,14,4549,13303,8,12,8,33,33
2,7,32,14,19393,14,1189,2651,13204,8,12,8,33,33
2,7,32,1,19805,1,2357,692,13303,8,12,8,33,33
2,7,32,14,19393,14,560,2758,11697,8,12,8,33,33
2,7,32,4,19790,4,4279,2192,15304,8,12,8,33,33
2,7,32,1,19805,1,2376,1267,13303,8,12,8,33,33
2,7,32,3,20409,3,2124,124,14635,8,12,8,33,33
2,7,32,4,19790,4,4290,564,15304,8,12,8,33,33
2,7,32,4,19790,4,2507,2373,13303,8,12,8,33,33
2,7,32,7,20437,7,4353,657,15304,8,12,8,33,33
2,7,32,14,19393,14,2524,279,13204,8,12,8,33,33
2,7,32,14,19393,14,470,2376,15304,8,12,8,33,33
2,7,32,1,19805,1,1212,1110,11697,8,12,8,33,33
2,7,32,1,19805,1,2423,231,13303,8,12,8,33,33
2,7,32,12,20355,12,5,954,11697,8,12,8,33,33
2,7,32,1,19805,1,1263,1004,13303,8,12,8,33,33
2,7,32,12,20355,12,1463,1846,15304,8,12,8,33,33
2,7,32,4,19790,4,4012,2301,14635,8,12,8,33,33
2,7,32,14,19393,14,3119,1207,15304,8,12,8,33,33
2,7,32,9,20398,9,2551,3511,13303,8,12,8,33,33
2,7,32,4,19790,4,1160,1052,15304,8,12,8,33,33
2,7,32,14,19393,14,1601,3100,14027,8,12,8,33,33
2,7,32,11,19977,11,1027,1199,14635,8,12,8,33,33
2,7,32,1,19805,1,2420,2016,13303,8,12,8,33,33
2,7,32,7,20437,7,4239,572,13204,8,12,8,33,33
2,7,32,9,20398,9,2927,3220,14193,8,12,8,33,33
2,7,32,12,20355,12,1511,1648,14027,8,12,8,33,33
2,7,32,4,19790,4,4231,1087,11252,8,12,8,33,33
2,7,32,1,19805,1,1233,1059,13303,8,12,8,33,33
2,7,32,1,19805,1,2111,1418,14635,8,12,8,33,33
2,7,32,11,19977,11,764,1419,13303,8,12,8,33,33
2,7,32,14,19393,14,4288,440,13204,8,12,8,33,33
2,7,32,2,19930,2,2106,19,13204,8,12,8,33,33
2,7,32,3,20409,3,539,1208,14635,8,12,8,33,33
2,7,32,9,20398,9,4049,3574,13303,8,12,8,33,33
2,7,32,1,19805,1,2202,1818,15304,8,12,8,33,33
2,7,32,3,20409,3,2300,28,15304,8,12,8,33,33
2,7,32,1,19805,1,2369,1207,13303,8,12,8,33,33
2,7,32,7,20437,7,4052,373,13204,8,12,8,33,33
2,7,32,14,19393,14,517,4869,13204,8,12,8,33,33
2,7,32,1,19805,1,1304,1568,13303,8,12,8,33,33
2,7,32,7,20437,7,3863,397,13204,8,12,8,33,33
2,7,32,4,19790,4,4284,1264,13204,8,12,8,33,33
2,7,32,11,19977,11,840,1625,13204,8,12,8,33,33
2,7,32,9,20398,9,3747,3528,13303,8,12,8,33,33
2,7,32,4,19790,4,1072,1377,11697,8,12,8,33,33
2,7,32,4,19790,4,2945,2018,13204,8,12,8,33,33
2,7,32,9,20398,9,2494,2731,14193,8,12,8,33,33
2,7,32,7,20437,7,4019,692,14635,8,12,8,33,33
2,7,32,14,19393,14,697,521,11697,8,12,8,33,33
2,7,32,5,20366,5,2999,5537,11624,8,12,8,33,33
2,7,32,7,20437,7,4378,562,15304,8,12,8,33,33
2,7,32,4,19790,4,3996,1498,11697,8,12,8,33,33
2,7,32,14,19393,14,3046,3086,14635,8,12,8,33,33
2,7,32,4,19790,4,3937,1146,11252,8,12,8,33,33
2,7,32,9,20398,9,2629,3516,13303,8,12,8,33,33
2,7,32,3,20409,3,2466,444,15304,8,12,8,33,33
2,7,32,12,20355,12,1511,1906,11697,8,12,8,33,33
2,7,32,3,20409,3,685,874,13204,8,12,8,33,33
2,7,32,5,20366,5,81,4592,15624,8,12,8,33,33
2,7,32,9,20398,9,2615,3521,13303,8,12,8,33,33
2,7,32,13,21171,13,3708,321,11697,8,12,8,33,33
2,7,32,1,19805,1,2656,1371,13303,8,12,8,33,33
2,7,32,14,19393,14,1146,1329,13204,8,12,8,33,33
2,7,32,14,19393,14,3682,3251,13204,8,12,8,33,33
2,7,32,14,19393,14,2922,1762,15304,8,12,8,33,33
2,7,32,14,19393,14,3184,3642,11697,8,12,8,33,33
2,7,32,3,20409,3,2204,476,13204,8,12,8,33,33
2,7,32,12,20355,12,1482,1948,11697,8,12,8,33,33
2,7,32,1,19805,1,1777,1909,13204,8,12,8,33,33
2,7,32,7,20437,7,3857,611,13204,8,12,8,33,33
2,7,32,4,19790,4,1974,1572,15304,8,12,8,33,33
2,7,32,5,20366,5,4105,5489,11953,8,12,8,33,33
2,7,32,3,20409,3,2697,332,13204,8,12,8,33,33
2,7,32,1,19805,1,2388,1412,13303,8,12,8,33,33
2,7,32,12,20355,12,3243,1480,15304,8,12,8,33,33
2,7,32,1,19805,1,1231,709,11697,8,12,8,33,33
2,7,32,4,19790,4,2689,1574,13204,8,12,8,33,33
2,7,32,7,20437,7,4417,595,14635,8,12,8,33,33
2,7,32,14,19393,14,2763,1178,11697,8,12,8,33,33
2,7,32,1,19805,1,2397,889,13303,8,12,8,33,33
2,7,32,3,20409,3,2658,1076,13204,8,12,8,33,33
2,7,32,5,20366,5,99,4107,14193,8,12,8,33,33
2,7,32,1,19805,1,2355,821,12451,8,12,8,33,33
2,7,32,11,19977,11,1699,516,13204,8,12,8,33,33
2,7,32,14,19393,14,2643,2421,13204,8,12,8,33,33
2,7,32,3,20409,3,1999,668,13204,8,12,8,33,33
2,7,32,3,20409,3,3444,651,15304,8,12,8,33,33
2,7,32,12,20355,12,1937,415,13204,8,12,8,33,33
2,7,32,3,20409,3,2508,1602,14635,8,12,8,33,33
2,7,32,1,19805,1,3504,299,13303,8,12,8,33,33
2,7,32,7,20437,7,4310,383,13204,8,12,8,33,33
2,7,32,9,20398,9,2780,3524,13303,8,12,8,33,33
2,7,32,4,19790,4,2716,303,13204,8,12,8,33,33
2,7,32,1,19805,1,1298,401,13303,8,12,8,33,33
2,7,32,13,21171,13,2667,327,11697,8,12,8,33,33
2,7,32,4,19790,4,2866,1472,15304,8,12,8,33,33
2,7,32,7,20437,7,3944,653,13204,8,12,8,33,33
2,7,32,12,20355,12,2070,1088,13204,8,12,8,33,33
2,7,32,14,19393,14,3214,2822,15304,8,12,8,33,33
2,7,32,7,20437,7,755,613,13204,8,12,8,33,33
2,7,32,14,19393,14,1557,2344,13204,8,12,8,33,33
2,7,32,5,20366,5,42,4388,12451,8,12,8,33,33
2,7,32,12,20355,12,3300,1922,13204,8,12,8,33,33
2,7,32,4,19790,4,3918,2073,13303,8,12,8,33,33
2,7,32,9,20398,9,4049,3458,13303,8,12,8,33,33
2,7,32,4,19790,4,803,2022,15304,8,12,8,33,33
2,7,32,1,19805,1,1316,1817,13303,8,12,8,33,33
2,7,32,11,19977,11,2180,732,13204,8,12,8,33,33
2,7,32,9,20398,9,2952,3564,13303,8,12,8,33,33
2,7,32,4,19790,4,2281,105,13204,8,12,8,33,33
2,7,32,4,19790,4,4203,1193,15624,8,12,8,33,33
2,7,32,11,19977,11,1606,269,13303,8,12,8,33,33
2,7,32,1,19805,1,1341,820,13303,8,12,8,33,33
2,7,32,4,19790,4,1070,82,11697,8,12,8,33,33
2,7,32,12,20355,12,1584,1162,13303,8,12,8,33,33
2,7,32,1,19805,1,1373,1234,13303,8,12,8,33,33
2,7,32,14,19393,14,3458,3636,13204,8,12,8,33,33
2,7,32,3,20409,3,3546,422,14027,8,12,8,33,33
2,7,32,1,19805,1,2395,701,13303,8,12,8,33,33
2,7,32,11,19977,11,3082,1282,13303,8,12,8,33,33
2,7,32,1,19805,1,1247,1743,13303,8,12,8,33,33
2,7,32,4,19790,4,2914,891,13303,8,12,8,33,33
2,7,32,4,19790,4,1930,1844,15304,8,12,8,33,33
2,7,32,7,20437,7,829,301,11697,8,12,8,33,33
2,7,32,12,20355,12,3265,1686,15304,8,12,8,33,33
2,7,32,4,19790,4,2006,38,13204,8,12,8,33,33
2,7,32,3,20409,3,2190,328,14027,8,12,8,33,33
2,7,32,14,19393,14,1116,307,13204,8,12,8,33,33
2,7,32,3,20409,3,2797,230,14027,8,12,8,33,33
2,7,32,4,19790,4,2307,1627,11697,8,12,8,33,33
2,7,32,3,20409,3,1999,54,13204,8,12,8,33,33
2,7,32,11,19977,11,414,1251,15304,8,12,8,33,33
2,7,32,1,19805,1,1341,1498,13303,8,12,8,33,33
2,7,32,1,19805,1,2682,1748,13303,8,12,8,33,33
2,7,32,4,19790,4,3872,2212,14193,8,12,8,33,33
2,7,32,1,19805,1,1349,1142,13303,8,12,8,33,33
2,7,32,1,19805,1,1779,1213,15304,8,12,8,33,33
2,7,32,12,20355,12,1545,1840,14027,8,12,8,33,33
2,7,32,11,19977,11,2164,418,13204,8,12,8,33,33
2,7,32,14,19393,14,1704,1626,13204,8,12,8,33,33
2,7,32,14,19393,14,3670,4345,14635,8,12,8,33,33
2,7,32,9,20398,9,3747,3530,13303,8,12,8,33,33
2,7,32,3,20409,3,585,590,14027,8,12,8,33,33
2,7,32,9,20398,9,2932,4028,12451,8,12,8,33,33
2,7,32,1,19805,1,1246,1212,13303,8,12,8,33,33
2,7,32,14,19393,14,517,1315,11697,8,12,8,33,33
2,7,32,14,19393,14,4206,3217,11697,8,12,8,33,33
2,7,32,1,19805,1,1215,1406,14635,8,12,8,33,33
2,7,32,1,19805,1,1932,479,15304,8,12,8,33,33
2,7,32,12,20355,12,1612,1588,13303,8,12,8,33,33
2,7,32,3,20409,3,548,1484,11697,8,12,8,33,33
2,7,32,3,20409,3,2317,1751,11697,8,12,8,33,33
2,7,32,3,20409,3,2322,956,13204,8,12,8,33,33
2,7,32,4,19790,4,4078,2208,13204,8,12,8,33,33
2,7,32,9,20398,9,2904,3497,13303,8,12,8,33,33
2,7,32,1,19805,1,2383,1035,13303,8,12,8,33,33
2,7,32,1,19805,1,1380,1585,11697,8,12,8,33,33
2,7,32,1,19805,1,1350,1309,15304,8,12,8,33,33
2,7,32,4,19790,4,2722,1818,13204,8,12,8,33,33
2,7,32,3,20409,3,2571,40,15304,8,12,8,33,33
2,7,32,11,19977,11,1018,1436,14027,8,12,8,33,33
2,7,32,14,19393,14,2982,812,15304,8,12,8,33,33
2,7,32,3,20409,3,3296,392,13204,8,12,8,33,33
2,7,32,9,20398,9,2659,3457,15249,8,12,8,33,33
2,7,32,14,19393,14,983,1261,13204,8,12,8,33,33
2,7,32,11,19977,11,1473,223,13204,8,12,8,33,33
2,7,32,7,20437,7,4335,457,14027,8,12,8,33,33
2,7,32,15,20378,15,1834,3804,12451,8,12,8,33,33
2,7,32,1,19805,1,1382,2295,13303,8,12,8,33,33
2,7,32,4,19790,4,4404,2195,13360,8,12,8,33,33
2,7,32,4,19790,4,3927,778,14986,8,12,8,33,33
2,7,32,3,20409,3,3528,324,11697,8,12,8,33,33
2,7,32,1,19805,1,1261,2035,13303,8,12,8,33,33
2,7,32,14,19393,14,4288,440,11697,8,12,8,33,33
2,7,32,1,19805,1,1245,2064,13303,8,12,8,33,33
2,7,32,14,19393,14,2649,310,15304,8,12,8,33,33
2,7,32,5,20366,5,3798,5261,15249,8,12,8,33,33
2,7,32,5,20366,5,3848,5430,11953,8,12,8,33,33
2,7,32,4,19790,4,1037,1526,13204,8,12,8,33,33
2,7,32,4,19790,4,860,739,11697,8,12,8,33,33
2,7,32,12,20355,12,1580,952,11697,8,12,8,33,33
2,7,32,11,19977,11,3549,514,11697,8,12,8,33,33
2,7,32,3,20409,3,782,1126,11697,8,12,8,33,33
2,7,32,11,19977,11,969,1673,14635,8,12,8,33,33
2,7,32,1,19805,1,1793,2087,12451,8,12,8,33,33
2,7,32,12,20355,12,1486,1221,11697,8,12,8,33,33
2,7,32,4,19790,4,4271,2057,15249,8,12,8,33,33
2,7,32,3,20409,3,2452,544,14027,8,12,8,33,33
2,7,32,14,19393,14,1608,1593,13204,8,12,8,33,33
2,7,32,7,20437,7,768,577,11697,8,12,8,33,33
2,7,32,11,19977,11,3619,461,13204,8,12,8,33,33
2,7,32,3,20409,3,1846,18,11697,8,12,8,33,33
2,7,32,1,19805,1,2412,411,13204,8,12,8,33,33
